DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF,2020,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF,2021,81.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF1,2019,83.7,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF1,2020,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF1,2021,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF2,2019,83.6,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF2,2020,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF2,2021,81.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF3,2019,82.1,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF3,2020,81.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF3,2021,80.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF4,2019,83.7,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF4,2020,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF4,2021,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF5,2019,83.0,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF5,2020,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF5,2021,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF6,2019,82.8,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF6,2020,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITF6,2021,81.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITG,2019,82.6,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITG,2020,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITG,2021,81.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITG1,2019,82.3,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITG1,2020,81.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITG1,2021,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITG2,2019,83.6,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITG2,2020,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITG2,2021,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH,2019,84.2,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH,2020,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH,2021,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH1,2019,84.5,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH1,2020,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH1,2021,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH2,2019,84.9,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH2,2020,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH2,2021,84.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH3,2019,84.3,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH3,2020,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH3,2021,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH4,2019,83.9,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH4,2020,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH4,2021,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH5,2019,84.0,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH5,2020,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITH5,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI,2019,84.0,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI,2020,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI,2021,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI1,2019,84.1,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI1,2020,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI1,2021,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI2,2019,84.5,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI2,2020,83.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI2,2021,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI3,2019,84.4,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI3,2020,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI3,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI4,2019,83.8,b
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI4,2020,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ITI4,2021,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LI,2019,84.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LI,2020,81.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LI,2021,84.4,e
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LI0,2019,84.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LI0,2020,81.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LI00,2019,84.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LI00,2020,81.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT,2019,76.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT,2020,75.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT,2021,74.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT0,2019,76.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT0,2020,75.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT0,2021,74.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT01,2019,76.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT01,2020,75.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT01,2021,74.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT02,2019,76.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT02,2020,74.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LT02,2021,74.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LU,2019,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LU,2020,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LU,2021,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LU0,2019,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LU0,2020,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LU0,2021,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LU00,2019,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LU00,2020,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LU00,2021,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LV,2019,75.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LV,2020,75.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LV,2021,73.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LV0,2019,75.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LV0,2020,75.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LV0,2021,73.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LV00,2019,75.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LV00,2020,75.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,LV00,2021,73.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ME,2019,76.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ME,2020,75.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ME,2021,73.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ME0,2019,76.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ME0,2020,75.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ME0,2021,73.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ME00,2019,76.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ME00,2020,75.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,ME00,2021,73.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MK,2019,76.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MK,2020,74.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MK,2021,73.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MK0,2019,76.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MK0,2020,74.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MK0,2021,73.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MK00,2019,76.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MK00,2020,74.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MK00,2021,73.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MT,2019,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MT,2020,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MT,2021,82.5,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MT0,2019,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MT0,2020,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MT0,2021,82.5,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MT00,2019,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MT00,2020,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,MT00,2021,82.5,p
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL,2019,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL,2020,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL,2021,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL1,2019,81.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL1,2020,81.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL1,2021,81.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL11,2019,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL11,2020,81.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL11,2021,80.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL12,2019,82.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL12,2020,81.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL12,2021,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL13,2019,81.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL13,2020,81.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL13,2021,81.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL2,2019,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL2,2020,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL2,2021,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL21,2019,81.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL21,2020,81.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL21,2021,81.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL22,2019,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL22,2020,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL22,2021,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL23,2019,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL23,2020,81.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL23,2021,81.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL3,2019,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL3,2020,81.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL3,2021,81.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL31,2019,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL31,2020,81.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL31,2021,82.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL32,2019,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL32,2020,81.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL32,2021,81.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL33,2019,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL33,2020,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL33,2021,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL34,2019,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL34,2020,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL34,2021,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL4,2019,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL4,2020,81.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL4,2021,81.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL41,2019,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL41,2020,81.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL41,2021,81.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL42,2019,81.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL42,2020,80.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NL42,2021,80.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO,2019,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO0,2019,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO0,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO0,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO01,2019,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO02,2019,82.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO02,2020,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO02,2021,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO03,2019,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO04,2019,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO05,2019,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO06,2019,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO06,2020,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO06,2021,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO07,2019,81.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO07,2020,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,NO07,2021,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL,2019,78.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL,2020,76.5,ep
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL,2021,75.5,ep
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL2,2019,78.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL2,2020,76.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL2,2021,75.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL21,2019,79.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL21,2020,77.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL21,2021,77.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL22,2019,77.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL22,2020,76.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL22,2021,75.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL4,2019,77.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL4,2020,76.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL4,2021,75.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL41,2019,78.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL41,2020,76.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL41,2021,75.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL42,2019,77.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL42,2020,76.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL42,2021,75.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL43,2019,76.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL43,2020,75.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,T,Y_LT1,PL43,2021,74.5,
